RecordKind	OutcomeCode	RowId	RequirementSummary	Phase	Authority	AuthorityStatus	ProductionProducers	ProducerCount	ProducerReachableInActivated	ReachabilityEvidence	SharedMechanism	ExistingProof	ProofStrength	ProofBoundary	RestoreEvidence	RestoredGate	AuditDisposition	ExactGap	ActivationBlockingBasis	Notes
PARTITION_ONLY_INVARIANT	NONE	BP17 ProviderUnknownDoesNotInventInputMismatch	Provider-unknown maps to O21 only after complete durable inspection; incomplete evidence maps O18 and never O19.	R2 provider inspection	server/docs/tips/tip_88c1_secure_raw_source_sealed_assembly/tip_88c1_c6b_a3_broker_pipeline_contract_v0_5.md:303	CANDIDATE_ONLY	server/src/TagEkyc.Infrastructure/RawExport/CaptureRuntimeSourcePipeline.cs:1440	1	YES	server/src/TagEkyc.Api/CaptureRuntimeRouteRegistration.cs:25;server/src/TagEkyc.Application/CaptureRuntime/CaptureRuntimeStartup.cs:63	AUTH-PROVIDER-UNKNOWN	Continuation_PreKeyAndProviderUnknownAreDiscoverableWithoutFabricatedOutcome@server/tests/TagEkyc.IntegrationTests/Tip88C1C6BA3R2TerminalProjectionTests.cs:3694	COMPONENT_ONLY	PRODUCTION_COMPONENT	NOT_TRACED	NONE	AUTHORITY_DECISION_REQUIRED	Decide whether complete durable inspection must map provider-unknown to O21 while incomplete inspection maps O18 and never O19 before Activated.	NOT_TRACED	Named candidate contract is documentation only and does not itself authorize implementation or activation.
PARTITION_ONLY_INVARIANT	NONE	E01_Race_IssueWithdrawal	Issue and consent withdrawal serialize so withdrawal-first mints no permit and issue-first R1 rejects the raced permit.	R20 Issue and E01 withdrawal	server/docs/tips/tip_88c1_secure_raw_source_sealed_assembly/tip_88c1_c6b_a3_proof_reconciliation_v0_2.md:532	HOMEOWNER_RATIFIED	server/src/TagEkyc.Infrastructure/Persistence/Migrations/20260913120000_Tip88C1C6BA3RetainedIngressComposition.cs:8720	1	YES	server/src/TagEkyc.Api/CaptureRuntimeRouteRegistration.cs:25;server/src/TagEkyc.Application/CaptureRuntime/CaptureRuntimeStartup.cs:63	RETENTION-CURRENT-AUTHORITY	E01_Race_IssueWithdrawal_ReferenceLockOrdersPermitAndWithdrawal@server/tests/TagEkyc.IntegrationTests/Tip88C1C6BA3ConsentRetentionTests.cs:425	COMPONENT_ONLY	PRODUCTION_COMPONENT	NOT_TRACED	NONE	AUTHORITY_DECISION_REQUIRED	Reconcile the earlier ten-row E01 ratification statement with this row remaining candidate-pending in the current partition.	NOT_TRACED	Conflicting governance records; do not close or re-ratify within audit.
PARTITION_ONLY_INVARIANT	NONE	A3_RetentionSnapshot_ExactPermitRevision	A retained snapshot joins the actual issued permit revision exactly and rejects a different or missing revision.	retained snapshot append	server/docs/tips/tip_88c1_secure_raw_source_sealed_assembly/tip_88c1_c6b_a3_retention_checkpoint_contract_v0_6.md:224	CANDIDATE_ONLY	NOT_TRACED	0	NO	NOT_TRACED	RETENTION-REVISION-FREEZE	NONE	NONE	NONE	NOT_TRACED	NONE	DEFERRED_UNREACHABLE	Only revision-1 issuance is traced; creating revision-2 solely for this audit would add a new product feature.	NOT_TRACED	Named candidate contract is documentation only and does not itself authorize implementation or activation.
PARTITION_ONLY_INVARIANT	NONE	A3_C3_OuterAdmissionClockAfterAllLocks	C3 uses a fresh outer admission clock after session locks for delivery key and retained-source horizons.	C3 begin-stream	server/docs/tips/tip_88c1_secure_raw_source_sealed_assembly/tip_88c1_c6b_a3_retention_checkpoint_contract_v0_6.md:227	CANDIDATE_ONLY	NOT_TRACED	0	UNKNOWN	NOT_TRACED	RETENTION-POST-LOCK-CLOCK	NONE	NONE	NONE	NOT_TRACED	NONE	AUTHORITY_DECISION_REQUIRED	Decide whether the outer C3 admission clock must be taken after all session locks for delivery expiry recipient-key expiry and retained horizon before Activated.	NOT_TRACED	Named candidate contract is documentation only and does not itself authorize implementation or activation.
PARTITION_ONLY_INVARIANT	NONE	A3_RetentionReplay_CommonSessionPrefix	Public same-source replay serializes with TI01 TI02 RE01 R3 R4 and R5 under the same session prefix.	B replay versus custody stages	server/docs/tips/tip_88c1_secure_raw_source_sealed_assembly/tip_88c1_c6b_a3_retention_checkpoint_contract_v0_6.md:229	CANDIDATE_ONLY	NOT_TRACED	0	UNKNOWN	NOT_TRACED	RETENTION-REPLAY-PREFIX	NONE	NONE	NONE	NOT_TRACED	NONE	AUTHORITY_DECISION_REQUIRED	Decide whether public replay must race TI01 TI02 RE01 R3 R4 and R5 in both orders under the same session prefix before Activated.	NOT_TRACED	Named candidate contract is documentation only and does not itself authorize implementation or activation.
PARTITION_ONLY_INVARIANT	NONE	A3_RetentionCheckpoint_LatestReferenceNotOldEffective	Every fresh R1 R3 R4 and R5 checkpoint rejects an old effective reference when a newer head is updated or withdrawn.	R1 R3 R4 R5 checkpoint	server/docs/tips/tip_88c1_secure_raw_source_sealed_assembly/tip_88c1_c6b_a3_retention_checkpoint_contract_v0_6.md:230	CANDIDATE_ONLY	server/src/TagEkyc.Infrastructure/Persistence/Migrations/20260913120000_Tip88C1C6BA3RetainedIngressComposition.cs:8720	1	YES	server/src/TagEkyc.Api/CaptureRuntimeRouteRegistration.cs:25;server/src/TagEkyc.Application/CaptureRuntime/CaptureRuntimeStartup.cs:63	RETENTION-LATEST-HEAD	E01_RevisionInvalidation_UpdatedReferenceRejectsActualR1R3R4R5@server/tests/TagEkyc.IntegrationTests/Tip88C1C6BA3RetentionCheckpointTests.cs:825	MUTATION_DISCRIMINATED	PRODUCTION_COMPONENT	NOT_TRACED	NONE	AUTHORITY_DECISION_REQUIRED	Decide whether current PostgreSQL R1/R3/R4/R5 discrimination suffices or a shipping join is required before ratification.	NOT_TRACED	Named candidate contract is documentation only and does not itself authorize implementation or activation.
PARTITION_ONLY_INVARIANT	NONE	A3_ExportWithdrawal_BlocksBeforeProviderRead	C3 rejects a withdrawn retained-source reference before provider Open and before a Streaming append.	C3 begin-stream	server/docs/tips/tip_88c1_secure_raw_source_sealed_assembly/tip_88c1_c6b_a3_retention_checkpoint_contract_v0_6.md:234	CANDIDATE_ONLY	server/src/TagEkyc.Infrastructure/Persistence/Migrations/20260913120000_Tip88C1C6BA3RetainedIngressComposition.cs:8131	1	YES	server/src/TagEkyc.Api/CaptureRuntimeRouteRegistration.cs:25;server/src/TagEkyc.Application/CaptureRuntime/CaptureRuntimeStartup.cs:63	RETENTION-WITHDRAWAL-PRE-PROVIDER	A3_C3Begin_ActualB2WithdrawalSessionOrder@server/tests/TagEkyc.IntegrationTests/Tip88C1C6BA3RetentionCheckpointTests.cs:286	COMPONENT_ONLY	PRODUCTION_COMPONENT	NOT_TRACED	NONE	AUTHORITY_DECISION_REQUIRED	Decide whether C3 withdrawn-reference denial before provider Open must be independently discriminated at the retained-snapshot branch.	NOT_TRACED	Named candidate contract is documentation only and does not itself authorize implementation or activation.
PARTITION_ONLY_INVARIANT	NONE	A3_Continuation_ReadsFrozenActorAndActualRevisions	Restarted continuation uses the frozen durable principal and exact returned revisions without a new caller credential.	R3-R5 continuation	server/docs/tips/tip_88c1_secure_raw_source_sealed_assembly/tip_88c1_c6b_a3_retention_checkpoint_contract_v0_6.md:235	CANDIDATE_ONLY	NOT_TRACED	0	UNKNOWN	NOT_TRACED	RETENTION-FROZEN-ACTOR	NONE	NONE	NONE	NOT_TRACED	NONE	AUTHORITY_DECISION_REQUIRED	Decide whether a restarted worker must use frozen durable principal and exact returned revisions without a current credential before Activated.	NOT_TRACED	Named candidate contract is documentation only and does not itself authorize implementation or activation.
PARTITION_ONLY_INVARIANT	NONE	A3_Continuation_DuplicateWorkersDoNotRestartR2	Competing continuation workers produce one durable stage transition without a second R2 or body read.	R3-R5 worker	server/docs/tips/tip_88c1_secure_raw_source_sealed_assembly/tip_88c1_c6b_a3_retention_checkpoint_contract_v0_6.md:237	CANDIDATE_ONLY	NOT_TRACED	0	UNKNOWN	NOT_TRACED	RETENTION-DUPLICATE-WORKER	NONE	NONE	NONE	NOT_TRACED	NONE	AUTHORITY_DECISION_REQUIRED	Decide whether two competing workers at provisional staged and committed boundaries must be joined to zero repeated R2/body/provider work before Activated.	NOT_TRACED	Named candidate contract is documentation only and does not itself authorize implementation or activation.
PARTITION_ONLY_INVARIANT	NONE	A3_Continuation_ExpiredTransientWithoutIntent	After the original horizon an operationally terminated transient attempt without intent is discovered and finalized once.	TI01 TI02 scan	server/docs/tips/tip_88c1_secure_raw_source_sealed_assembly/tip_88c1_c6b_a3_retention_checkpoint_contract_v0_6.md:239	CANDIDATE_ONLY	NOT_TRACED	0	UNKNOWN	NOT_TRACED	RETENTION-ORIGINAL-HORIZON	NONE	NONE	NONE	NOT_TRACED	NONE	AUTHORITY_DECISION_REQUIRED	Decide whether no-intent transient attempts must be scanned only after original horizon and finalized once without rewriting operational history before Activated.	NOT_TRACED	Named candidate contract is documentation only and does not itself authorize implementation or activation.
PARTITION_ONLY_INVARIANT	NONE	A3_RetentionMigration_CheckoutRepresentationsConverge	CRLF and LF checkouts install byte-equivalent A3 function bodies owners ACLs and signatures.	migration installation	server/docs/tips/tip_88c1_secure_raw_source_sealed_assembly/tip_88c1_c6b_a3_retention_checkpoint_contract_v0_6.md:217	CANDIDATE_ONLY	NOT_TRACED	0	UNKNOWN	NOT_TRACED	RETENTION-CHECKOUT-BYTES	NONE	NONE	NONE	NOT_TRACED	NONE	HARDENING_NOT_ACTIVATION_BLOCKER	CRLF/LF checkout representation parity is release reproducibility assurance rather than an Activated runtime decision.	NOT_TRACED	Candidate contract specifies deployment verification; no runtime call path is claimed.
PARTITION_ONLY_INVARIANT	NONE	A3_S02_PreNonceA1PrecedenceUnchanged	Pre-nonce A1 authentication and metadata precedence remains unchanged on the A3 public ingress path.	P0 before nonce	server/docs/tips/tip_88c1_secure_raw_source_sealed_assembly/tip_88c1_c6b_a3_broker_composition_dispatch_v0_5.md:212	CANDIDATE_ONLY	NOT_TRACED	0	UNKNOWN	NOT_TRACED	RETENTION-PRE-NONCE-PRECEDENCE	NONE	NONE	NONE	NOT_TRACED	NONE	AUTHORITY_DECISION_REQUIRED	Decide whether the signed A1 pre-nonce precedence cross-product is a separate A3 activation gate beyond existing A1 readiness.	NOT_TRACED	Named candidate contract is documentation only and does not itself authorize implementation or activation.
PARTITION_ONLY_INVARIANT	NONE	A3_CompletionActorAndFailureProjection	Completion derives the durable actor and exact failure projection rather than inferring a principal from a request prefix.	B-C completion	server/docs/tips/tip_88c1_secure_raw_source_sealed_assembly/tip_88c1_c6b_a3_agent_result_contract_v0_6.md:241	CANDIDATE_ONLY	NOT_TRACED	0	UNKNOWN	NOT_TRACED	RETENTION-COMPLETION-ACTOR	NONE	NONE	NONE	NOT_TRACED	NONE	AUTHORITY_DECISION_REQUIRED	Decide whether real completion must derive the exact durable actor and preserve failure projection before Activated.	NOT_TRACED	Named candidate contract is documentation only and does not itself authorize implementation or activation.
PARTITION_ONLY_INVARIANT	NONE	A3_AgentRawExpectDoesNotSendBeforeCommittedR1	The Agent sends no raw body byte through Expect until server B and R1 commit durably.	Agent to server pre-body	server/docs/tips/tip_88c1_secure_raw_source_sealed_assembly/tip_88c1_c6b_a3_agent_result_contract_v0_6.md:244	CANDIDATE_ONLY	server/src/TagEkyc.Api/RawExportSourceIngressEndpoints.cs:63	1	YES	server/src/TagEkyc.Api/CaptureRuntimeRouteRegistration.cs:25;server/src/TagEkyc.Application/CaptureRuntime/CaptureRuntimeStartup.cs:63	TRANSPORT-EXPECT-FENCE	server/docs/tips/tip_88c1_secure_raw_source_sealed_assembly/a3_transport_expect_fence_joined_checkpoint_v2.md	JOINED_RUNTIME	Agent strict transport through TLS Kestrel and PostgreSQL observer	server/docs/tips/tip_88c1_secure_raw_source_sealed_assembly/a3_transport_expect_fence_joined_checkpoint_v2.md	RESTORED	SITE_QUALIFICATION_REQUIRED	NONE	SITE_TRANSPORT_QUALIFICATION_POLICY_V1	Product mechanism is complete; each deployed site must qualify its actual endpoint before raw ingress is allowed.
PARTITION_ONLY_INVARIANT	NONE	BP03 BrokerCommitObservedBeforeFirstRawRead	The server observes broker transaction commit before the first raw request-body read.	B commit before body	server/docs/tips/tip_88c1_secure_raw_source_sealed_assembly/a3_macro_wave_partition_v1.tsv:44	DERIVED_ASSURANCE	server/src/TagEkyc.Api/RawExportSourceIngressEndpoints.cs:63	1	YES	server/src/TagEkyc.Api/CaptureRuntimeRouteRegistration.cs:25;server/src/TagEkyc.Application/CaptureRuntime/CaptureRuntimeStartup.cs:63	TRANSPORT-EXPECT-FENCE	server/docs/tips/tip_88c1_secure_raw_source_sealed_assembly/a3_transport_expect_fence_joined_checkpoint_v2.md	JOINED_RUNTIME	Independent PostgreSQL observer before first application body read	server/docs/tips/tip_88c1_secure_raw_source_sealed_assembly/a3_transport_expect_fence_joined_checkpoint_v2.md	RESTORED	SITE_QUALIFICATION_REQUIRED	NONE	SITE_TRANSPORT_QUALIFICATION_POLICY_V1	Product mechanism is complete; site topology remains an operational qualification.
PARTITION_ONLY_INVARIANT	NONE	BP10 WindowCapacityIsBoundedAcrossAllExitPaths	The ingress plaintext window remains bounded and is released on every success denial and fault exit.	admission capacity lifetime	server/docs/tips/tip_88c1_secure_raw_source_sealed_assembly/a3_macro_wave_partition_v1.tsv:45	HOMEOWNER_RATIFIED	server/src/TagEkyc.Application/RawExport/CaptureRuntimeRawIngressAdmissionService.cs:30	1	YES	server/src/TagEkyc.Api/CaptureRuntimeRouteRegistration.cs:25;server/src/TagEkyc.Application/CaptureRuntime/CaptureRuntimeStartup.cs:63	ADMISSION-CAPACITY	BP10_BoundedWindowAndBothCountersReturnOnEveryAdmissionExit@server/tests/TagEkyc.IntegrationTests/Tip88C1C6BA3BrokerPipelineTests.cs:413	MUTATION_DISCRIMINATED	PRODUCTION_COMPONENT	BYTE_EXACT_RESTORED	server/tests/TagEkyc.IntegrationTests/TestResults/a3-activation-remaining/a3-remaining-final-restored-joined.trx	ALREADY_RATIFIED_COMPLETE	No remaining BP10 row-closure work; P04 P05 and Expect remain separate.	NOT_TRACED	Homeowner ratified BP10 on the reviewed packet; current scope removes this row only.
PARTITION_ONLY_INVARIANT	NONE	BP13 ThreeExpectTransportMutationsFailQualification	Finite Expect timeout proxy buffering and intermediary auto-Continue each fail transport qualification.	Expect transport qualification	server/docs/tips/tip_88c1_secure_raw_source_sealed_assembly/a3_macro_wave_partition_v1.tsv:46	DERIVED_ASSURANCE	server/src/TagEkyc.Api/RawExportSourceIngressEndpoints.cs:63	1	YES	server/src/TagEkyc.Api/CaptureRuntimeRouteRegistration.cs:25;server/src/TagEkyc.Application/CaptureRuntime/CaptureRuntimeStartup.cs:63	TRANSPORT-EXPECT-FENCE	server/docs/tips/tip_88c1_secure_raw_source_sealed_assembly/a3_expect_gate_b_topology_successor_v1.md	DISCRIMINATING	Transparent relay PASS and intermediary auto-Continue FAIL	server/docs/tips/tip_88c1_secure_raw_source_sealed_assembly/a3_expect_gate_b_topology_successor_v1.md	RESTORED	SITE_QUALIFICATION_REQUIRED	NONE	SITE_TRANSPORT_QUALIFICATION_POLICY_V1	Development harness cannot impersonate a hospital; site PASS must bind exact endpoint identity.
PARTITION_ONLY_INVARIANT	NONE	Agent raw HTTP Expect → durable server B/R1 before first body byte	The cross-repository Agent-to-server path keeps the first body byte behind durable B/R1.	Agent to B/R1 pre-body	server/docs/tips/tip_88c1_secure_raw_source_sealed_assembly/a3_macro_wave_partition_v1.tsv:47	DERIVED_ASSURANCE	server/src/TagEkyc.Api/RawExportSourceIngressEndpoints.cs:63	1	YES	server/src/TagEkyc.Api/CaptureRuntimeRouteRegistration.cs:25;server/src/TagEkyc.Application/CaptureRuntime/CaptureRuntimeStartup.cs:63	TRANSPORT-EXPECT-FENCE	server/docs/tips/tip_88c1_secure_raw_source_sealed_assembly/a3_transport_expect_fence_joined_checkpoint_v2.md	JOINED_RUNTIME	Agent to TLS Kestrel to durable PostgreSQL boundary	server/docs/tips/tip_88c1_secure_raw_source_sealed_assembly/a3_transport_expect_fence_joined_checkpoint_v2.md	RESTORED	SITE_QUALIFICATION_REQUIRED	NONE	SITE_TRANSPORT_QUALIFICATION_POLICY_V1	Product mechanism is complete; actual deployment topology is checked by the operational site gate.
